eventID,occurrenceID,measurementType,measurementTypeID,measurementValue,measurementValueID,measurementAccuracy,measurementUnit,measurementUnitID,measurementDeterminedDate,measurementDeterminedBy,measurementMethod,measurementRemarks
20130903UNDm2_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130903UNDm3_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130903UNDm3_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130903UNDm4_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130903UNDm4_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130903UNNm0_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130903UNNm1_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130903UNNm2_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130903UNNm3_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130903UNNm4_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130903UNiDm1_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130904HPNm1_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130905DUNm1_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130906DBDm1_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130906DBDm2_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130906DBDm3_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130906DBDm4_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130906DBNm1_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130906DBiDm1_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130930TWDm1_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130930UNDm1_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130930UNDm1_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130930UNDm2_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130930UNDm2_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130930UNDm3_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130930UNDm3_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130930UNDm4_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130930UNDm4_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130930UNDm5_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130930UNNm1_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130930UNNm2_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130930UNNm3_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20130930UNNm4_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20131001HPNm1_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20131001HPNm2_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20131002DUNm0_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20131002DUNm1_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20131003DBDm1_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20131003DBDm1_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20131003DBDm2_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20131003DBDm2_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20131003DBDm3_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20131003DBDm3_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20131003DBDm4_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20131003DBDm4_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20131003DBDm5_200,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20131003DBDm5_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20131003DBNm1_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20131003DBNm2_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20131003DBNm3_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20131003DBNm4_335,,multinet,http://vocab.nerc.ac.uk/collection/L05/current/68/,Hydro-bios 5-net,,,,,,,,
20120611UNDm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120611UNDm1_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120611UNDm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120611UNDm2_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120611UNDm3_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120611UNDm3_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120611UNDm4_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20120611UNNm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120611UNNm1_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120611UNNm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120611UNNm2_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120611UNNm3_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120611UNNm3_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120612HPDm5_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20120612HPNm0_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20120613DUDm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20120613HPBNm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20120614DBDm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120614DBDm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120614DBDm2_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120614DBDm3_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120614DBDm3_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120614DBDm4_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120614DBDm4_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120614DBDm5_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120614DBNm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120614DBNm1_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120614DBNm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120614DBNm2_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120614DBNm3_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120614DBNm3_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120614DBNm4_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120614DBNm4_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120614DBNm5_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120709UNDm1_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120709UNDm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120709UNDm2_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120709UNDm3_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120709UNDm3_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120709UNDm4_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120709UNDm4_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120709UNDm5_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120709UNNm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120709UNNm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120709UNNm2_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120709UNNm3_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120709UNNm3_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120709UNNm4_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120709UNNm4_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120709UNNm5_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120709UNbNm3,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120711DUDm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20120711HPNm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20120712DBDm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120712DBDm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120712DBDm3_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120712DBDm4_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120712DBNm1_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120712DBNm2_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120712DBNm3_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120712DBNm4_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120713DBNm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120713DBNm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120713DBNm3_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120713DBNm4_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120806UNDm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20120806UNNm0_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20120808DUiiDm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20120808HPiiiNm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20120809DBNm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20120810DBNm0_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20120902UNADm1_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120902UNADm2_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120902UNADm3_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120902UNADm4_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120902UNBNm1_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120902UNBNm2_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120902UNBNm3_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120902UNBNm4_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120902UNBNm5_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120902UNDm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120902UNDm3_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120902UNDm4_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120902UNDm5_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120902UNiiNm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120902UNiiNm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120902UNiiNm3_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120902UNiiNm4_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120902UNiiNm5_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120903HPDm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20120904DUDm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20120905DBADm1_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120905DBADm2_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120905DBADm3_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120905DBADm4_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120905DBADm5_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120905DBBNm1_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120905DBBNm2_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120905DBBNm3_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120905DBBNm4_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120905DBBNm5_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120905DBDm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120905DBDm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120905DBDm3_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120905DBDm4_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120905DBNm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120905DBNm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120905DBNm3_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20120905DBNm4_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121001UNADm1_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121001UNADm2_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121001UNADm3_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121001UNADm4_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121001UNBNm1_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121001UNBNm2_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121001UNBNm3_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121001UNBNm4_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121001UNBNm5_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121001UNDm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20121001UNDm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121001UNDm3_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121001UNDm4_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121001UNDm5_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121001UNNm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121001UNNm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121001UNNm3_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121001UNNm4_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121002HPBNm0_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20121002HPNm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20121003DUNm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,full water column,,,,,,,,
20121004DBADm1_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121004DBADm2_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121004DBADm3_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121004DBADm4_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121004DBDm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121004DBDm3_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121004DBDm4_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121004DBDm5_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121004DBNm1_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121004DBNm1_335,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
20121004DBNm2_200,,Sampling method,http://vocab.nerc.ac.uk/collection/Q01/current/Q0100003/,depth stratified,,,,,,,,
